group_id	region	country	med_node	T0	T1	T2	T3	T4	T5	T6	UNDATED	TOTAL
Brazil_CentralMinasGerais_EarlyHolocene_10100BP_HG	OUTGROUP	Brazil		0	0	2	0	0	0	0	0	2
Brazil_CentralMinasGerais_EarlyHolocene_10200BP_HG	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_CentralMinasGerais_EarlyHolocene_10400BP_HG	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_CentralMinasGerais_EarlyHolocene_9200BP_HG	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_CentralMinasGerais_EarlyHolocene_9600BP_HG	OUTGROUP	Brazil		0	0	3	0	0	0	0	0	3
Brazil_CentralMinasGerais_EarlyHolocene_9800BP_HG	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_CentralMinasGerais_EarlyHolocene_9900BP_HG	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_CentralMinasGerais_EarlyHolocene_HG	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_EastEspiritoSanto_LateHolocene_1800BP_HG	OUTGROUP	Brazil		2	0	0	0	0	0	0	0	2
Brazil_EastEspiritoSanto_LateHolocene_1900BP_HG	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_EastEspiritoSanto_LateHolocene_2700BP_HG	OUTGROUP	Brazil		0	1	0	0	0	0	0	0	1
Brazil_EastEspiritoSanto_LateHolocene_500BP_TupiguaraniPottery	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_EastEspiritoSanto_LateHolocene_HG	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_NorthSantaCatarina_LateHolocene_2500BP_HG	OUTGROUP	Brazil		0	1	0	0	0	0	0	0	1
Brazil_NorthSantaCatarina_LateHolocene_2600BP_HG	OUTGROUP	Brazil		0	1	0	0	0	0	0	0	1
Brazil_Para_LateHolocene_500BP_TupiguaraniPottery_Koriabo	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_RioGrandeNorte_MiddleLateHolocene_HG	OUTGROUP	Brazil		0	1	0	0	0	0	0	0	1
Brazil_SouthMinasGerais_Pains_EarlyHolocene_9100BP	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_SouthPiaui_LateHolocene_3500BP_HG	OUTGROUP	Brazil		0	1	0	0	0	0	0	0	1
Brazil_SouthSantaCatarina_LateHolocene_1200BP	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_SouthSantaCatarina_LateHolocene_1300BP_HG	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_SouthSantaCatarina_LateHolocene_1400BP	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_SouthSantaCatarina_LateHolocene_1700BP_HG	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_SouthSantaCatarina_LateHolocene_2100BP_HG	OUTGROUP	Brazil		0	3	0	0	0	0	0	0	3
Brazil_SouthSantaCatarina_LateHolocene_2200BP	OUTGROUP	Brazil		0	3	0	0	0	0	0	0	3
Brazil_SouthSantaCatarina_LateHolocene_2300BP_HG	OUTGROUP	Brazil		0	2	0	0	0	0	0	0	2
Brazil_SouthSantaCatarina_LateHolocene_2400BP_HG	OUTGROUP	Brazil		0	5	0	0	0	0	0	0	5
Brazil_SouthSantaCatarina_LateHolocene_2500BP_HG	OUTGROUP	Brazil		0	1	0	0	0	0	0	0	1
Brazil_SouthSantaCatarina_LateHolocene_3200BP_HG	OUTGROUP	Brazil		0	2	0	0	0	0	0	0	2
Brazil_SouthSantaCatarina_LateHolocene_HG	OUTGROUP	Brazil		0	3	0	0	0	0	0	0	3
Brazil_SouthSaoPaulo_MiddleHolocene_5800BP_HG	OUTGROUP	Brazil		0	1	0	0	0	0	0	0	1
Brazil_SouthSaoPaulo_MiddleHolocene_6600BP_HG	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_SouthSaoPaulo_MiddleHolocene_6800BP_HG	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_SoutheastBahia_Vau_600BP_UnaPottery	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Brazil_SoutheastSaoPaulo_EarlyHolocene_10400BP	OUTGROUP	Brazil		0	0	1	0	0	0	0	0	1
Brazil_SoutheastSaoPaulo_LateHolocene_100BP_Kaingang	OUTGROUP	Brazil		1	0	0	0	0	0	0	0	1
Bulgaria_BachoKiroCave_IUP	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	0	0	2	0	0	0	2
Bulgaria_BeliBreyag_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	2	0	0	0	0	0	0	2
Bulgaria_Boyanovo_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	3	0	0	0	0	0	0	3
Bulgaria_Boyanovo_EBA_Yamnaya	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_C	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_Diamandovo_EIA	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_Durankulak_C_ProtoYamnaya	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_Dzhulyunitsa_C	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_Dzhulyunitsa_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	3	0	0	0	0	0	0	3
Bulgaria_Dzhulyunitsa_EBA-1	EUROPE_CONTROL	Bulgaria	BALKANS	0	3	0	0	0	0	0	0	3
Bulgaria_Dzhulyunitsa_IA	EUROPE_CONTROL	Bulgaria	BALKANS	0	2	0	0	0	0	0	0	2
Bulgaria_Dzhulyunitsa_N	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	5	0	0	0	0	0	5
Bulgaria_Dzhulyunitsa_N-o	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	2	0	0	0	0	0	2
Bulgaria_Dzhulyunitsa_N-oEEF	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_EBA_Yamnaya	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_GoljamataMogila_EBA_Yamnaya	EUROPE_CONTROL	Bulgaria	BALKANS	0	2	0	0	0	0	0	0	2
Bulgaria_Ivanovo_C	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	2	0	0	0	0	0	2
Bulgaria_Kairyaka_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_Kairyaka_EBA-2	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_Kairyaka_MLBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_KapitanAndreevo_EBA_MBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_KapitanAndreevo_EIA	EUROPE_CONTROL	Bulgaria	BALKANS	0	11	0	0	0	0	0	0	11
Bulgaria_Kazanlak_LIA	EUROPE_CONTROL	Bulgaria	BALKANS	0	2	0	0	0	0	0	0	2
Bulgaria_Koriyata_at_Suvorovo_Medieval	EUROPE_CONTROL	Bulgaria	BALKANS	1	0	0	0	0	0	0	0	1
Bulgaria_Krepost_N	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	3	0	0	0	0	0	3
Bulgaria_LozyankaMogila_EBA_Ezero	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_LozyankaMogila_Roman_LateAntiquity	EUROPE_CONTROL	Bulgaria	BALKANS	1	0	0	0	0	0	0	0	1
Bulgaria_MalakPreslavets_N	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	4	0	0	0	0	0	4
Bulgaria_MalakPreslavets_N-oHighEEF	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	3	0	0	0	0	0	3
Bulgaria_MalakPreslavets_N-oLowEEF	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	3	0	0	0	0	0	3
Bulgaria_Mednikarovo_EBA_Yamnaya-o	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_Mogila_EBA_Yamnaya	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_NovaZagora_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_Ohoden_N	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_PetkoKaravelovo_C	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	3	0	0	0	0	0	3
Bulgaria_Rozovo_LIA	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_Ryahovets_Medieval	EUROPE_CONTROL	Bulgaria	BALKANS	2	0	0	0	0	0	0	0	2
Bulgaria_Sabrano_EBA_Ezero	EUROPE_CONTROL	Bulgaria	BALKANS	0	2	0	0	0	0	0	0	2
Bulgaria_Samovodene_EarlyMedieval-oEastAsia	EUROPE_CONTROL	Bulgaria	BALKANS	1	0	0	0	0	0	0	0	1
Bulgaria_Samovodene_N	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_Smyadovo_C	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	4	0	0	0	0	0	4
Bulgaria_Smyadovo_C-oSteppe	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_Smyadovo_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	2	0	0	0	0	0	0	2
Bulgaria_Stambolovo_EIA	EUROPE_CONTROL	Bulgaria	BALKANS	0	2	0	0	0	0	0	0	2
Bulgaria_Sushina_C	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	2	0	0	0	0	0	2
Bulgaria_Sushina_C-o	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_Svilengrad_EIA	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_Svilengrad_EIA-o	EUROPE_CONTROL	Bulgaria	BALKANS	0	1	0	0	0	0	0	0	1
Bulgaria_TellEzero_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	2	0	0	0	0	0	0	2
Bulgaria_TellKran_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	4	0	0	0	0	0	0	4
Bulgaria_Varna_C	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	24	0	0	0	0	0	24
Bulgaria_Varna_C-2	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_Varna_C-o	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_Yabalkovo_N	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	3	0	0	0	0	0	3
Bulgaria_Yunatsite_C	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	16	0	0	0	0	0	16
Bulgaria_Yunatsite_C_Karanovo_Gumelnita	EUROPE_CONTROL	Bulgaria	BALKANS	0	0	1	0	0	0	0	0	1
Bulgaria_Yunatsite_EBA	EUROPE_CONTROL	Bulgaria	BALKANS	0	12	0	0	0	0	0	0	12
Bulgarian	EUROPE_CONTROL	Bulgaria	BALKANS	2	0	0	0	0	0	0	0	2
Burmese	OUTGROUP	Myanmar		2	0	0	0	0	0	0	0	2
Burusho	OUTGROUP	Pakistan		26	0	0	0	0	0	0	0	26
Buryat	EUROPE_CONTROL	Russia		4	0	0	0	0	0	0	0	4
CDX	OUTGROUP	China		98	0	0	0	0	0	0	0	98
CDX-o	OUTGROUP	China		1	0	0	0	0	0	0	0	1
CEU	OUTGROUP	USA		99	0	0	0	0	0	0	0	99
CHB	OUTGROUP	China		105	0	0	0	0	0	0	0	105
CHS	OUTGROUP	China		105	0	0	0	0	0	0	0	105
CHS-o	OUTGROUP	China		3	0	0	0	0	0	0	0	3
CLM	OUTGROUP	Colombia		94	0	0	0	0	0	0	0	94
Cambodia_IA	OUTGROUP	Cambodia		1	0	0	0	0	0	0	0	1
Cambodian	OUTGROUP	Cambodia		11	0	0	0	0	0	0	0	11
Cameroon_ShumLaka_SMA	WEST_AFRICA	Cameroon		0	3	4	0	0	0	0	0	7
Canada_6500BP	OUTGROUP	Canada		0	0	1	0	0	0	0	0	1
Canada_700BP	OUTGROUP	Canada		1	0	0	0	0	0	0	0	1
Canada_ASO_4800BP	OUTGROUP	Canada		0	1	0	0	0	0	0	0	1
Canada_ASO_600BP	OUTGROUP	Canada		3	0	0	0	0	0	0	0	3
Canada_ASO_600BP-1	OUTGROUP	Canada		1	0	0	0	0	0	0	0	1
Canada_ASO_600BP-2	OUTGROUP	Canada		1	0	0	0	0	0	0	0	1
Canada_ASO_600BP-o	OUTGROUP	Canada		1	0	0	0	0	0	0	0	1
Canada_BigBarLake_5600BP	OUTGROUP	Canada		0	1	0	0	0	0	0	0	1
Canada_LateDorset	OUTGROUP	Canada		1	0	0	0	0	0	0	0	1
Canada_MDorset	OUTGROUP	Canada		2	0	0	0	0	0	0	0	2
Canada_MDorset-o	OUTGROUP	Canada		1	0	0	0	0	0	0	0	1
Canada_Thule	OUTGROUP	Canada		1	0	0	0	0	0	0	0	1
Canary_Guanche	OUTGROUP	Canary Islands		3	0	0	0	0	0	0	0	3
ChagyrskayaCave_Neanderthal	EUROPE_CONTROL	Russia		0	0	0	0	0	2	0	0	2
ChannelIslands_C	OUTGROUP	Channel Islands		0	2	0	0	0	0	0	0	2
ChannelIslands_EIA_LaTene	OUTGROUP	Channel Islands		0	2	0	0	0	0	0	0	2
ChannelIslands_IA	OUTGROUP	Channel Islands		0	2	0	0	0	0	0	0	2
ChannelIslands_LIA_LaTene	OUTGROUP	Channel Islands		1	0	0	0	0	0	0	0	1
ChannelIslands_LN	OUTGROUP	Channel Islands		0	3	0	0	0	0	0	0	3
ChannelIslands_MN	OUTGROUP	Channel Islands		0	0	2	0	0	0	0	0	2
ChannelIslands_MN-o	OUTGROUP	Channel Islands		0	0	1	0	0	0	0	0	1
Chechen	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Chile_CaletaHuelen_1100BP	OUTGROUP	Chile		2	0	0	0	0	0	0	0	2
Chile_CerroJohnny_400BP_Aonikenk	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chile_Conchali_700BP	OUTGROUP	Chile		2	0	0	0	0	0	0	0	2
Chile_FaroMendez_100BP_Selknam	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chile_HosteIsland_800BP	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chile_LosRieles_12000BP	OUTGROUP	Chile		0	0	2	0	0	0	0	0	2
Chile_LosRieles_5100BP	OUTGROUP	Chile		0	1	0	0	0	0	0	0	1
Chile_Patagonia_1200BP	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chile_Patagonia_5100BP	OUTGROUP	Chile		0	1	0	0	0	0	0	0	1
Chile_PicaOchoPica8_700BP	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chile_Precordillera_LIP_600BP_Pukara	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chile_Precordillera_LIP_700BP_Pukara	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chile_PuertoWilliams_800BP	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chile_PuntaSantaAna_7300BP	OUTGROUP	Chile		0	0	1	0	0	0	0	0	1
Chile_PuntaSantaMaria_800BP	OUTGROUP	Chile		1	0	0	0	0	0	0	0	1
Chimp	OUTGROUP			1	0	0	0	0	0	0	0	1
China_AmurRiverBasin_BA	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_AmurRiverBasin_LatePaleolithic	OUTGROUP	China		0	0	0	5	0	0	0	0	5
China_AmurRiverBasin_Mesolithic	OUTGROUP	China		0	0	5	0	0	0	0	0	5
China_AmurRiverBasin_N	OUTGROUP	China		0	0	13	0	0	0	0	0	13
China_AmurRiverBasin_UP	OUTGROUP	China		0	0	0	0	1	0	0	0	1
China_BA_Roman	OUTGROUP	China		0	10	0	0	0	0	0	0	10
China_Baligang_BA_EasternZhou	OUTGROUP	China		0	5	0	0	0	0	0	0	5
China_Baligang_LN_Longshan	OUTGROUP	China		0	6	0	0	0	0	0	0	6
China_Baligang_LN_Qujialing	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Baligang_LN_Shijiahe	OUTGROUP	China		0	3	1	0	0	0	0	0	4
China_Baligang_LN_Yangshao	OUTGROUP	China		0	0	32	0	0	0	0	0	32
China_Baligang_N_Yangshao	OUTGROUP	China		0	7	2	0	0	0	0	0	9
China_BeiQian_Longshan	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_C	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Dongying_FuJia_Dawenkou	OUTGROUP	China		0	3	0	0	0	0	0	0	3
China_EBA	OUTGROUP	China		0	8	0	0	0	0	0	0	8
China_EIA	OUTGROUP	China		0	5	0	0	0	0	0	0	5
China_EarlyModern_Modern	OUTGROUP	China		3	0	0	0	0	0	0	0	3
China_Fujian_Chuanyundong_Historic	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Fujian_QiheCave_Epipaleolithic	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Fujian_Qihedong_EN	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Fujian_Tanshishan_LN	OUTGROUP	China		0	4	0	0	0	0	0	0	4
China_Fujian_Xitoucun_LN	OUTGROUP	China		0	7	0	0	0	0	0	0	7
China_Guangxi_BalongCave_NorthernAndSouthernDynasties	OUTGROUP	China		4	0	0	0	0	0	0	0	4
China_Guangxi_BandaCave_NorthernAndSouthernDynasties	OUTGROUP	China		2	0	0	0	0	0	0	0	2
China_Guangxi_BaojianshanCaveA_N	OUTGROUP	China		0	0	2	0	0	0	0	0	2
China_Guangxi_CenxunCave	OUTGROUP	China		3	0	0	0	0	0	0	0	3
China_Guangxi_Dushan_N	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Guangxi_GaofengCave_MingDynasty_Qing	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Guangxi_HuaqiaoCaves_MingDynasty	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Guangxi_HuatuyanCave_MingDynasty	OUTGROUP	China		8	0	0	0	0	0	0	0	8
China_Guangxi_LadaCave_NorthernAndSouthernDynasties	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Guangxi_LayiCave_NorthernAndSouthernDynasties	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Guangxi_LonglinCave_Epipaleolithic	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Guangxi_QinchangCave_NorthernAndSouthernDynasties	OUTGROUP	China		2	0	0	0	0	0	0	0	2
China_Guangxi_ShenxianCave	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Guangxi_YinwangCave_MingDynasty	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Guangxi_YiyangCave_NorthernAndSouthernDynasties	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Guizhou_Dasongshan_MingDynasty	OUTGROUP	China		6	0	0	0	0	0	0	0	6
China_Henan_Haojiatai_IA	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Henan_Haojiatai_LBA_IA-o	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Henan_Haojiatai_LN	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Henan_Jiaozuoniecunsite_LBA_IA	OUTGROUP	China		0	4	0	0	0	0	0	0	4
China_Henan_Pingliangtaisite_LN	OUTGROUP	China		0	4	0	0	0	0	0	0	4
China_Henan_Wadian_LN	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Henan_Wadiansite_LN	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Henan_Wanggousite_MN	OUTGROUP	China		0	6	0	0	0	0	0	0	6
China_Henan_Wanggousite_MN-o	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Henan_Xiaowusite_MN	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Henan_Xisima_LShang	OUTGROUP	China		0	11	0	0	0	0	0	0	11
China_IA	OUTGROUP	China		0	15	0	0	0	0	0	0	15
China_IA_Hellenistic	OUTGROUP	China		0	19	0	0	0	0	0	0	19
China_InnerMongolia_Erdaojingzi_LN	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_InnerMongolia_Erdaojingzi_LN-o	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_InnerMongolia_Haminmanghasite_MN	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_InnerMongolia_LongtouMountain_BA	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_InnerMongolia_LongtouMountain_BA-o	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_InnerMongolia_Miaozigousite_MN	OUTGROUP	China		0	3	0	0	0	0	0	0	3
China_InnerMongolia_MogushanXianbeisite_IA_Xianbei	OUTGROUP	China		3	0	0	0	0	0	0	0	3
China_InnerMongolia_Wuqifarmsite_EN	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_InnerMongolia_Yumin_EN	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_InnerMongolia_ZhalainuoerMiningSite_EN	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_InnerMongolia_ZhalainuoerMiningSite_IA	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Jinan_LiuJiaZhuang_Shang	OUTGROUP	China		1	14	0	0	0	0	0	0	15
China_Jinan_Xiaojingshan_EBA	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Jinan_Xiaojingshan_EN	OUTGROUP	China		0	0	2	0	0	0	0	0	2
China_Jinan_Xiaojingshan_EN-o	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Jinan_Xiaojingshan_EarlyEneolithic	OUTGROUP	China		0	0	2	0	0	0	0	0	2
China_Jining_XiChen_EBA	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Jining_XiChen_Shang	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Jining_YinJiaCheng_Longshan	OUTGROUP	China		0	5	0	0	0	0	0	0	5
China_LBA	OUTGROUP	China		0	9	0	0	0	0	0	0	9
China_LBA_EIA	OUTGROUP	China		0	12	0	0	0	0	0	0	12
China_LN_Xiaoheyan	OUTGROUP	China		0	34	0	0	0	0	0	0	34
China_Lahu	OUTGROUP	China		10	0	0	0	0	0	0	0	10
China_LateAntiquity	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Liaoning_Banlamountain_MN	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Liaoning_Banlamountain_MN-o	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_MBA	OUTGROUP	China		5	4	0	0	0	0	0	0	9
China_MLBA	OUTGROUP	China		1	18	0	0	0	0	0	0	19
China_N	OUTGROUP	China		0	0	3	0	0	0	0	0	3
China_Nagqu_Ousui	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_NorthernChina_Xingfulindai	OUTGROUP	China		7	0	0	0	0	0	0	0	7
China_NorthwestXinjiang_Shirenzigou_IA	OUTGROUP	China		0	6	0	0	0	0	0	0	6
China_NorthwestXinjiang_Shirenzigou_IA-1	OUTGROUP	China		0	4	0	0	0	0	0	0	4
China_NorthwestXinjiang_Shirenzigou_IA-2	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Penghu_Suogang_LN	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Qingdao_BeiQian_Dawenkou	OUTGROUP	China		0	28	0	0	0	0	0	0	28
China_Qinghai_Dacaozisite_IA	OUTGROUP	China		3	0	0	0	0	0	0	0	3
China_Qinghai_Dacaozisite_IA-o	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Qinghai_DulanWayanReservoirSite_Classical	OUTGROUP	China		9	0	0	0	0	0	0	0	9
China_Qinghai_DulanWayanReservoirSite_Classical-oWestEurasia	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Qinghai_Jinchankousite_LN	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Qinghai_Lajiasite_LN	OUTGROUP	China		0	3	0	0	0	0	0	0	3
China_Qinghai_Lajiasite_LN-o	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Qinghai_Pukagongma	OUTGROUP	China		0	6	0	0	0	0	0	0	6
China_Qinghai_Yushu	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Qinghai_Zongri	OUTGROUP	China		0	19	0	0	0	0	0	0	19
China_Roman	OUTGROUP	China		12	1	0	0	0	0	0	0	13
China_Roman_LateAntiquity	OUTGROUP	China		29	0	0	0	0	0	0	0	29
China_Shaanxi_Wuzhuangguoliang_LN	OUTGROUP	China		0	14	0	0	0	0	0	0	14
China_Shandong_Bianbian_EN	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Shandong_BoshanMountain_EN	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Shandong_Chengziya_EBA	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Shandong_Chengziya_LN	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Shandong_Chengziya_Longshan	OUTGROUP	China		0	3	0	0	0	0	0	0	3
China_Shandong_Chengziya_Yueshi	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Shandong_Dinggong_LN	OUTGROUP	China		0	10	0	0	0	0	0	0	10
China_Shandong_Dinggong_LateAntiquity	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Shandong_GangShang_Dawenkou	OUTGROUP	China		0	3	0	0	0	0	0	0	3
China_Shandong_Xiaogao_EN-o	OUTGROUP	China		0	0	1	0	0	0	0	0	1
China_Shanxi_Shengedaliang_LN	OUTGROUP	China		0	3	0	0	0	0	0	0	3
China_Sichuan_Gaoshan_LN	OUTGROUP	China		0	5	0	0	0	0	0	0	5
China_Sitaimengguying_EN	OUTGROUP	China		0	0	11	0	0	0	0	0	11
China_TianyuanCave_UP	OUTGROUP	China		0	0	0	0	1	0	0	0	1
China_Tibet_Agangrong	OUTGROUP	China		3	0	0	0	0	0	0	0	3
China_Tibet_Butaxiongqu	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Tibet_Chaxiutang	OUTGROUP	China		2	0	0	0	0	0	0	0	2
China_Tibet_Dama	OUTGROUP	China		2	0	0	0	0	0	0	0	2
China_Tibet_Gachong	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Tibet_Gangre	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Tibet_Gebusailu_IA	OUTGROUP	China		0	12	0	0	0	0	0	0	12
China_Tibet_Gelintang	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Tibet_Guge_Historic	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Tibet_Gutong	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Tibet_Jiesang	OUTGROUP	China		0	2	0	0	0	0	0	0	2
China_Tibet_Kangyu	OUTGROUP	China		1	0	0	0	0	0	0	0	1
China_Tibet_Laga_IA	OUTGROUP	China		0	1	0	0	0	0	0	0	1
China_Tibet_Lajue	OUTGROUP	China		1	0	0	0	0	0	0	0	1
